line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
103  2.099720084651397E+09    1.300000  0.884121  3.906333  7.4648896E-01  2.5137829E-01  3.1938056E-04  5.4794043E-06  1.0041548E-04  8.1692235E-04  3.2676103E-07  1.8295271E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0228  3.906333    0.000  2.569675  7.419968  2.3387643E-02  9.7465509E-01  7.7998131E-06  2.1328629E-06  1.1382917E-03  5.1215525E-05  1.4763839E-06  5.5662689E-10  2.6812711E-04  2.1686908E-05  0.000E+00  5.914E-07  9.190E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.46E-01  0.000000  0.000082  0.0000000E+00  0.0000000000E+00       4.246     1.42    2.5397    2.5766   -0.0198    0.1090    0.0821    0.1815    0.0891    0.0125    0.3836   -0.0250    0.0292   -0.1581         0   -0.0369
104  2.103653692175794E+09    1.300000  0.887169  3.907335  7.4648781E-01  2.5137937E-01  3.1937170E-04  5.4805105E-06  1.0042466E-04  8.1692234E-04  3.2677143E-07  1.8295036E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0208  3.907335    0.000  2.583661  7.420704  2.0699096E-02  9.7734368E-01  7.8665232E-06  2.1514830E-06  1.1384725E-03  5.0943170E-05  1.4273512E-06  5.4306416E-10  2.6812711E-04  2.1686908E-05  0.000E+00  5.954E-07  9.434E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.49E-01  0.000000  0.000083  0.0000000E+00  0.0000000000E+00       4.247     1.42    2.5321    2.5698   -0.0201    0.1066    0.0804    0.1781    0.0874    0.0123    0.3763   -0.0247    0.0278   -0.1552         0   -0.0377
105  2.108178548082834E+09    1.300000  0.890680  3.908445  7.4648689E-01  2.5138023E-01  3.1936477E-04  5.4814284E-06  1.0043177E-04  8.1692233E-04  3.2677830E-07  1.8294859E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0182  3.908445    0.000  2.600714  7.420965  1.7787325E-02  9.8025554E-01  7.9150742E-06  2.1650433E-06  1.1386737E-03  5.0666600E-05  1.3907844E-06  5.3240466E-10  2.6812711E-04  2.1686908E-05  0.000E+00  5.985E-07  9.628E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.51E-01  0.000000  0.000083  0.0000000E+00  0.0000000000E+00       4.248     1.42    2.5233    2.5620   -0.0204    0.1039    0.0786    0.1745    0.0855    0.0121    0.3683   -0.0244    0.0263   -0.1520         0   -0.0387
106  2.112166760151854E+09    1.300000  0.894325  3.909608  7.4648575E-01  2.5138130E-01  3.1935621E-04  5.4825846E-06  1.0044055E-04  8.1692233E-04  3.2678630E-07  1.8294642E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0157  3.909608    0.000  2.618903  7.420835  1.5271174E-02  9.8277171E-01  7.9369821E-06  2.1709907E-06  1.1388410E-03  5.0434377E-05  1.3951713E-06  5.3155458E-10  2.6812711E-04  2.1686908E-05  0.000E+00  6.014E-07  9.806E-06  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.53E-01  0.000000  0.000084  0.0000000E+00  0.0000000000E+00       4.249     1.42    2.5142    2.5539   -0.0208    0.1011    0.0767    0.1706    0.0835    0.0118    0.3601   -0.0241    0.0247   -0.1486         0   -0.0397
107  2.116287822071534E+09    1.300000  0.898441  3.910891  7.4648423E-01  2.5138272E-01  3.1934475E-04  5.4840989E-06  1.0045234E-04  8.1692232E-04  3.2679774E-07  1.8294348E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0124  3.910891    0.000  2.642455  7.419300  1.2786611E-02  9.8525630E-01  8.0042004E-06  2.1897954E-06  1.1389568E-03  5.0200573E-05  1.3833922E-06  5.2855493E-10  2.6812711E-04  2.1686908E-05  0.000E+00  6.080E-07  1.015E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.57E-01  0.000000  0.000085  0.0000000E+00  0.0000000000E+00       4.250     1.42    2.5039    2.5448   -0.0213    0.0980    0.0747    0.1664    0.0814    0.0115    0.3510   -0.0237    0.0229   -0.1449         0   -0.0409
108  2.121321134730642E+09    1.300000  0.903819  3.912376  7.4648284E-01  2.5138402E-01  3.1933442E-04  5.4855010E-06  1.0046292E-04  8.1692231E-04  3.2680715E-07  1.8294087E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0076  3.912376    0.000  2.676700  7.414868  9.9825221E-03  9.8806046E-01  8.0481558E-06  2.2020808E-06  1.1390697E-03  4.9976560E-05  1.4057983E-06  5.3462038E-10  2.6812711E-04  2.1686908E-05  0.000E+00  6.126E-07  1.048E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.60E-01  0.000000  0.000086  0.0000000E+00  0.0000000000E+00       4.251     1.41    2.4905    2.5329   -0.0220    0.0944    0.0724    0.1615    0.0789    0.0111    0.3406   -0.0233    0.0208   -0.1406         0   -0.0424
109  2.126510239079432E+09    1.300000  0.909124  3.913561  7.4648102E-01  2.5138573E-01  3.1932089E-04  5.4873692E-06  1.0047674E-04  8.1692230E-04  3.2681863E-07  1.8293748E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0029  3.913561    0.000  2.719298  7.405912  7.4226863E-03  9.9062024E-01  8.0130687E-06  2.1920194E-06  1.1392071E-03  4.9800075E-05  1.4897337E-06  5.5242927E-10  2.6812711E-04  2.1686908E-05  0.000E+00  6.155E-07  1.104E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.63E-01  0.000000  0.000088  0.0000000E+00  0.0000000000E+00       4.250     1.42    2.4772    2.5208   -0.0226    0.0916    0.0706    0.1575    0.0769    0.0107    0.3323   -0.0230    0.0192   -0.1371         0   -0.0437
110  2.134390336074059E+09    1.300000  0.913919  3.913992  7.4647906E-01  2.5138756E-01  3.1930662E-04  5.4893786E-06  1.0049128E-04  8.1692229E-04  3.2682974E-07  1.8293395E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0002  3.913992    0.000  2.770145  7.389542  4.9823103E-03  9.9306055E-01  7.8053995E-06  2.1341983E-06  1.1391890E-03  4.9839805E-05  1.8385346E-06  6.4301199E-10  2.6812711E-04  2.1686908E-05  0.000E+00  6.155E-07  1.167E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.62E-01  0.000000  0.000089  0.0000000E+00  0.0000000000E+00       4.247     1.42    2.4652    2.5092   -0.0229    0.0904    0.0699    0.1560    0.0761    0.0106    0.3291   -0.0229    0.0185   -0.1358         0   -0.0440
111  2.146088720897324E+09    1.300000  0.918373  3.913618  7.4647574E-01  2.5139069E-01  3.1928181E-04  5.4926198E-06  1.0051683E-04  8.1692227E-04  3.2685486E-07  1.8292755E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.913618    0.000  2.814549  7.373332  3.2763405E-03  9.9476634E-01  7.4368590E-06  2.0313447E-06  1.1391713E-03  5.0102010E-05  2.2374229E-06  7.5113646E-10  2.6812711E-04  2.1686908E-05  0.000E+00  6.014E-07  1.387E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.57E-01  0.000000  0.000090  0.0000000E+00  0.0000000000E+00       4.241     1.43    2.4541    2.4975   -0.0228    0.0911    0.0703    0.1570    0.0767    0.0107    0.3314   -0.0230    0.0190   -0.1367         0   -0.0434
112  2.157397104496849E+09    1.300000  0.921305  3.913300  7.4647237E-01  2.5139386E-01  3.1925675E-04  5.4958645E-06  1.0054267E-04  8.1692224E-04  3.2688072E-07  1.8292106E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.913300    0.000  2.832547  7.368116  2.3973207E-03  9.9564526E-01  7.3087112E-06  1.9954230E-06  1.1389875E-03  5.0300249E-05  2.4787360E-06  8.2047898E-10  2.6812711E-04  2.1686908E-05  0.000E+00  5.971E-07  1.438E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.58E-01  0.000000  0.000090  0.0000000E+00  0.0000000000E+00       4.237     1.44    2.4467    2.4896   -0.0226    0.0918    0.0707    0.1580    0.0771    0.0107    0.3333   -0.0230    0.0193   -0.1375         0   -0.0429
113  2.168993764713171E+09    1.300000  0.924231  3.913008  7.4646935E-01  2.5139670E-01  3.1923434E-04  5.4987583E-06  1.0056578E-04  8.1692222E-04  3.2690387E-07  1.8291525E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.913008    0.000  2.847366  7.364785  1.8047103E-03  9.9623781E-01  7.2316435E-06  1.9738472E-06  1.1388306E-03  5.0448871E-05  2.6486467E-06  8.6884708E-10  2.6812711E-04  2.1686908E-05  0.000E+00  5.948E-07  1.470E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.60E-01  0.000000  0.000091  0.0000000E+00  0.0000000000E+00       4.233     1.44    2.4394    2.4818   -0.0225    0.0923    0.0711    0.1588    0.0776    0.0108    0.3351   -0.0231    0.0197   -0.1382         0   -0.0424
114  2.181017226013914E+09    1.300000  0.927078  3.912678  7.4646583E-01  2.5140001E-01  3.1920826E-04  5.5020536E-06  1.0059276E-04  8.1692220E-04  3.2693240E-07  1.8290841E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.912678    0.000  2.858979  7.362781  1.3695772E-03  9.9667291E-01  7.1852929E-06  1.9608542E-06  1.1386975E-03  5.0561406E-05  2.7731948E-06  9.0453426E-10  2.6812711E-04  2.1686908E-05  0.000E+00  5.929E-07  1.508E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.61E-01  0.000000  0.000092  0.0000000E+00  0.0000000000E+00       4.229     1.45    2.4323    2.4742   -0.0224    0.0930    0.0715    0.1598    0.0780    0.0109    0.3371   -0.0232    0.0201   -0.1391         0   -0.0419
115  2.191269776502377E+09    1.300000  0.929457  3.912402  7.4646279E-01  2.5140288E-01  3.1918595E-04  5.5048996E-06  1.0061581E-04  8.1692218E-04  3.2695591E-07  1.8290259E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.912402    0.000  2.867552  7.361640  1.0828552E-03  9.9695959E-01  7.1597610E-06  1.9536927E-06  1.1386043E-03  5.0635280E-05  2.8532100E-06  9.2739188E-10  2.6812711E-04  2.1686908E-05  0.000E+00  5.906E-07  1.535E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.63E-01  0.000000  0.000092  0.0000000E+00  0.0000000000E+00       4.225     1.46    2.4264    2.4678   -0.0223    0.0936    0.0719    0.1605    0.0785    0.0110    0.3388   -0.0233    0.0204   -0.1398         0   -0.0415
116  2.202726607948759E+09    1.300000  0.932091  3.912089  7.4645954E-01  2.5140594E-01  3.1916220E-04  5.5079360E-06  1.0064034E-04  8.1692216E-04  3.2698064E-07  1.8289641E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.912089    0.000  2.876291  7.360757  8.3519556E-04  9.9720723E-01  7.1410429E-06  1.9484356E-06  1.1385195E-03  5.0699583E-05  2.9210929E-06  9.4688353E-10  2.6812711E-04  2.1686908E-05  0.000E+00  5.892E-07  1.561E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.65E-01  0.000000  0.000093  0.0000000E+00  0.0000000000E+00       4.221     1.46    2.4198    2.4608   -0.0222    0.0942    0.0723    0.1615    0.0789    0.0111    0.3408   -0.0233    0.0208   -0.1406         0   -0.0410
117  2.214433817365787E+09    1.300000  0.934776  3.911751  7.4645651E-01  2.5140879E-01  3.1914012E-04  5.5107215E-06  1.0066319E-04  8.1692214E-04  3.2700438E-07  1.8289062E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.911751    0.000  2.884631  7.360150  6.4575145E-04  9.9739667E-01  7.1294550E-06  1.9451721E-06  1.1384508E-03  5.0749713E-05  2.9722513E-06  9.6174731E-10  2.6812711E-04  2.1686908E-05  0.000E+00  5.874E-07  1.585E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.66E-01  0.000000  0.000094  0.0000000E+00  0.0000000000E+00       4.217     1.47    2.4131    2.4536   -0.0221    0.0949    0.0727    0.1624    0.0794    0.0111    0.3429   -0.0234    0.0212   -0.1414         0   -0.0405
118  2.225780434890001E+09    1.300000  0.937317  3.911422  7.4645326E-01  2.5141186E-01  3.1911654E-04  5.5136992E-06  1.0068758E-04  8.1692211E-04  3.2702944E-07  1.8288445E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.911422    0.000  2.891507  7.359985  4.9828127E-04  9.9754413E-01  7.1270956E-06  1.9444794E-06  1.1383909E-03  5.0787162E-05  3.0090998E-06  9.7295102E-10  2.6812711E-04  2.1686908E-05  0.000E+00  5.864E-07  1.609E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.68E-01  0.000000  0.000094  0.0000000E+00  0.0000000000E+00       4.213     1.48    2.4067    2.4467   -0.0220    0.0956    0.0732    0.1634    0.0799    0.0112    0.3449   -0.0235    0.0216   -0.1423         0   -0.0400
119  2.236920140368985E+09    1.300000  0.939960  3.911094  7.4644999E-01  2.5141494E-01  3.1909301E-04  5.5166529E-06  1.0071194E-04  8.1692209E-04  3.2705469E-07  1.8287828E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.911094    0.000  2.899630  7.359675  3.8414018E-04  9.9765825E-01  7.1238843E-06  1.9435731E-06  1.1383488E-03  5.0815550E-05  3.0358719E-06  9.8087405E-10  2.6812711E-04  2.1686908E-05  0.000E+00  5.851E-07  1.634E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.70E-01  0.000000  0.000095  0.0000000E+00  0.0000000000E+00       4.209     1.48    2.4001    2.4397   -0.0218    0.0962    0.0736    0.1643    0.0804    0.0113    0.3470   -0.0236    0.0220   -0.1431         0   -0.0396
120  2.248142465216763E+09    1.300000  0.942618  3.910735  7.4644669E-01  2.5141806E-01  3.1906896E-04  5.5195658E-06  1.0073696E-04  8.1692207E-04  3.2708314E-07  1.8287184E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.910735    0.000  2.907100  7.359605  2.9979809E-04  9.9774260E-01  7.1248159E-06  1.9437810E-06  1.1383131E-03  5.0836888E-05  3.0547137E-06  9.8680272E-10  2.6812711E-04  2.1686908E-05  0.000E+00  5.840E-07  1.665E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.73E-01  0.000000  0.000095  0.0000000E+00  0.0000000000E+00       4.205     1.49    2.3935    2.4325   -0.0217    0.0970    0.0741    0.1654    0.0810    0.0114    0.3493   -0.0236    0.0225   -0.1440         0   -0.0391
121  2.259594768411902E+09    1.300000  0.945288  3.910377  7.4644344E-01  2.5142113E-01  3.1904565E-04  5.5224540E-06  1.0076112E-04  8.1692205E-04  3.2710870E-07  1.8286569E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.910377    0.000  2.914287  7.359727  2.2832961E-04  9.9781406E-01  7.1304060E-06  1.9453044E-06  1.1382781E-03  5.0854019E-05  3.0690943E-06  9.9181162E-10  2.6812711E-04  2.1686908E-05  0.000E+00  5.817E-07  1.689E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.74E-01  0.000000  0.000095  0.0000000E+00  0.0000000000E+00       4.201     1.50    2.3868    2.4253   -0.0216    0.0977    0.0745    0.1664    0.0815    0.0115    0.3515   -0.0237    0.0229   -0.1449         0   -0.0386
122  2.270966215761438E+09    1.300000  0.947996  3.910014  7.4644040E-01  2.5142401E-01  3.1902393E-04  5.5251140E-06  1.0078369E-04  8.1692202E-04  3.2713326E-07  1.8285992E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.910014    0.000  2.921428  7.359937  1.7380285E-04  9.9786857E-01  7.1381196E-06  1.9474204E-06  1.1382476E-03  5.0866931E-05  3.0788853E-06  9.9563028E-10  2.6812711E-04  2.1686908E-05  0.000E+00  5.808E-07  1.713E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.77E-01  0.000000  0.000096  0.0000000E+00  0.0000000000E+00       4.197     1.50    2.3800    2.4181   -0.0215    0.0984    0.0750    0.1675    0.0820    0.0116    0.3538   -0.0238    0.0233   -0.1459         0   -0.0381
123  2.282414707531208E+09    1.300000  0.950754  3.909638  7.4643713E-01  2.5142709E-01  3.1900068E-04  5.5279628E-06  1.0080783E-04  8.1692200E-04  3.2715926E-07  1.8285376E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.909638    0.000  2.928680  7.360234  1.3039191E-04  9.9791197E-01  7.1480073E-06  1.9501399E-06  1.1382193E-03  5.0876686E-05  3.0852315E-06  9.9862793E-10  2.6812711E-04  2.1686908E-05  0.000E+00  5.797E-07  1.737E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.80E-01  0.000000  0.000097  0.0000000E+00  0.0000000000E+00       4.193     1.51    2.3731    2.4107   -0.0214    0.0992    0.0755    0.1686    0.0826    0.0116    0.3562   -0.0239    0.0238   -0.1468         0   -0.0376
124  2.293170953437207E+09    1.300000  0.953384  3.909273  7.4643409E-01  2.5142996E-01  3.1897912E-04  5.5305689E-06  1.0083025E-04  8.1692198E-04  3.2718411E-07  1.8284800E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.909273    0.000  2.935555  7.360588  9.9522417E-05  9.9794286E-01  7.1587961E-06  1.9531059E-06  1.1381946E-03  5.0883466E-05  3.0887709E-06  1.0008602E-09  2.6812711E-04  2.1686908E-05  0.000E+00  5.781E-07  1.762E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.81E-01  0.000000  0.000097  0.0000000E+00  0.0000000000E+00       4.189     1.52    2.3665    2.4036   -0.0213    0.1000    0.0760    0.1696    0.0832    0.0117    0.3585   -0.0240    0.0242   -0.1478         0   -0.0371
125  2.304616012679411E+09    1.300000  0.956220  3.908884  7.4643083E-01  2.5143305E-01  3.1895609E-04  5.5333571E-06  1.0085421E-04  8.1692196E-04  3.2721040E-07  1.8284186E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.908884    0.000  2.942944  7.361031  7.3267886E-05  9.9796914E-01  7.1718670E-06  1.9567001E-06  1.1381690E-03  5.0888915E-05  3.0908595E-06  1.0029152E-09  2.6812711E-04  2.1686908E-05  0.000E+00  5.763E-07  1.787E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.83E-01  0.000000  0.000098  0.0000000E+00  0.0000000000E+00       4.184     1.53    2.3594    2.3960   -0.0212    0.1008    0.0766    0.1708    0.0838    0.0118    0.3610   -0.0241    0.0247   -0.1487         0   -0.0366
126  2.316152943129406E+09    1.300000  0.959139  3.908461  7.4642731E-01  2.5143638E-01  3.1893114E-04  5.5362947E-06  1.0088024E-04  8.1692193E-04  3.2724098E-07  1.8283512E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.908461    0.000  2.950724  7.361536  5.3313445E-05  9.9798908E-01  7.1861941E-06  1.9606333E-06  1.1381443E-03  5.0892861E-05  3.0916297E-06  1.0047162E-09  2.6812711E-04  2.1686908E-05  0.000E+00  5.750E-07  1.817E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.86E-01  0.000000  0.000099  0.0000000E+00  0.0000000000E+00       4.180     1.53    2.3522    2.3882   -0.0211    0.1016    0.0772    0.1720    0.0844    0.0119    0.3637   -0.0242    0.0252   -0.1498         0   -0.0360
127  2.327516301169339E+09    1.300000  0.962046  3.908046  7.4642428E-01  2.5143926E-01  3.1890984E-04  5.5388235E-06  1.0090245E-04  8.1692191E-04  3.2726632E-07  1.8282939E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.908046    0.000  2.958450  7.362091  3.8624310E-05  9.9800377E-01  7.2014716E-06  1.9648120E-06  1.1381196E-03  5.0895674E-05  3.0915741E-06  1.0063809E-09  2.6812711E-04  2.1686908E-05  0.000E+00  5.737E-07  1.843E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.89E-01  0.000000  0.000099  0.0000000E+00  0.0000000000E+00       4.175     1.54    2.3449    2.3804   -0.0209    0.1025    0.0777    0.1732    0.0850    0.0120    0.3664   -0.0243    0.0257   -0.1509         0   -0.0355
128  2.338956166869061E+09    1.300000  0.965041  3.907621  7.4642101E-01  2.5144235E-01  3.1888702E-04  5.5415329E-06  1.0092625E-04  8.1692188E-04  3.2729319E-07  1.8282325E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.907621    0.000  2.966540  7.362686  2.7366472E-05  9.9801503E-01  7.2175317E-06  1.9691845E-06  1.1380950E-03  5.0897654E-05  3.0909482E-06  1.0079644E-09  2.6812711E-04  2.1686908E-05  0.000E+00  5.730E-07  1.870E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.92E-01  0.000000  0.000100  0.0000000E+00  0.0000000000E+00       4.170     1.55    2.3374    2.3723   -0.0208    0.1034    0.0783    0.1745    0.0857    0.0121    0.3691   -0.0244    0.0263   -0.1520         0   -0.0349
129  2.349705908567013E+09    1.300000  0.967915  3.907199  7.4641797E-01  2.5144523E-01  3.1886587E-04  5.5440155E-06  1.0094834E-04  8.1692186E-04  3.2731884E-07  1.8281753E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.907199    0.000  2.974460  7.363279  1.9741060E-05  9.9802266E-01  7.2327343E-06  1.9732844E-06  1.1380722E-03  5.0898928E-05  3.0901415E-06  1.0093688E-09  2.6812711E-04  2.1686908E-05  0.000E+00  5.718E-07  1.899E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.94E-01  0.000000  0.000100  0.0000000E+00  0.0000000000E+00       4.166     1.56    2.3302    2.3646   -0.0208    0.1043    0.0789    0.1757    0.0863    0.0122    0.3719   -0.0245    0.0268   -0.1531         0   -0.0344
130  2.361142533866173E+09    1.300000  0.971004  3.906740  7.4641472E-01  2.5144832E-01  3.1884331E-04  5.5466616E-06  1.0097189E-04  8.1692184E-04  3.2734594E-07  1.8281144E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.906740    0.000  2.983059  7.363945  1.3565205E-05  9.9802881E-01  7.2492791E-06  1.9777070E-06  1.1380484E-03  5.0899870E-05  3.0891582E-06  1.0108993E-09  2.6812711E-04  2.1686908E-05  0.000E+00  5.702E-07  1.930E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.98E-01  0.000000  0.000101  0.0000000E+00  0.0000000000E+00       4.161     1.57    2.3225    2.3564   -0.0207    0.1052    0.0796    0.1771    0.0870    0.0123    0.3748   -0.0246    0.0273   -0.1543         0   -0.0339
131  2.372474476557676E+09    1.300000  0.974141  3.906243  7.4641142E-01  2.5145145E-01  3.1882019E-04  5.5492844E-06  1.0099612E-04  8.1692181E-04  3.2737628E-07  1.8280509E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.906243    0.000  2.992124  7.364644  9.2658083E-06  9.9803314E-01  7.2654275E-06  1.9819699E-06  1.1380249E-03  5.0900486E-05  3.0882182E-06  1.0124108E-09  2.6812711E-04  2.1686908E-05  0.000E+00  5.693E-07  1.969E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.02E-01  0.000000  0.000102  0.0000000E+00  0.0000000000E+00       4.156     1.58    2.3146    2.3479   -0.0206    0.1063    0.0803    0.1786    0.0878    0.0124    0.3781   -0.0248    0.0279   -0.1556         0   -0.0333
132  2.383427007075266E+09    1.300000  0.977250  3.905775  7.4640815E-01  2.5145456E-01  3.1879773E-04  5.5518886E-06  1.0101960E-04  8.1692179E-04  3.2740377E-07  1.8279899E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.905775    0.000  3.001302  7.365316  6.1614965E-06  9.9803621E-01  7.2807007E-06  1.9859458E-06  1.1380034E-03  5.0900875E-05  3.0873395E-06  1.0138560E-09  2.6812711E-04  2.1686908E-05  0.000E+00  5.683E-07  2.004E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.06E-01  0.000000  0.000102  0.0000000E+00  0.0000000000E+00       4.151     1.59    2.3069    2.3396   -0.0205    0.1073    0.0810    0.1799    0.0885    0.0125    0.3812   -0.0249    0.0285   -0.1568         0   -0.0328
133  2.394377359216973E+09    1.300000  0.980402  3.905283  7.4640488E-01  2.5145766E-01  3.1877534E-04  5.5544667E-06  1.0104303E-04  8.1692177E-04  3.2743149E-07  1.8279289E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.905283    0.000  3.010731  7.366018  4.0114939E-06  9.9803839E-01  7.2947735E-06  1.9895355E-06  1.1379835E-03  5.0901114E-05  3.0865929E-06  1.0151838E-09  2.6812711E-04  2.1686908E-05  0.000E+00  5.671E-07  2.040E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.09E-01  0.000000  0.000103  0.0000000E+00  0.0000000000E+00       4.146     1.60    2.2990    2.3312   -0.0204    0.1083    0.0817    0.1814    0.0893    0.0125    0.3844   -0.0250    0.0291   -0.1581         0   -0.0322
134  2.405722423029531E+09    1.300000  0.983722  3.904729  7.4640184E-01  2.5146055E-01  3.1875453E-04  5.5568347E-06  1.0106484E-04  8.1692174E-04  3.2745801E-07  1.8278719E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.904729    0.000  3.020894  7.366781  2.6362813E-06  9.9803975E-01  7.3076375E-06  1.9926868E-06  1.1379655E-03  5.0901264E-05  3.0860206E-06  1.0163803E-09  2.6812711E-04  2.1686908E-05  0.000E+00  5.662E-07  2.077E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.13E-01  0.000000  0.000104  0.0000000E+00  0.0000000000E+00       4.140     1.61    2.2907    2.3223   -0.0203    0.1095    0.0825    0.1831    0.0902    0.0127    0.3880   -0.0252    0.0298   -0.1595         0   -0.0316
135  2.416669642126853E+09    1.300000  0.986971  3.904185  7.4639858E-01  2.5146366E-01  3.1873234E-04  5.5593605E-06  1.0108809E-04  8.1692171E-04  3.2748602E-07  1.8278112E-06  2.6812711E-04  2.1686908E-05  0.000E+00  0.0000  3.904185    0.000  3.030906  7.367515  1.6391094E-06  9.9804075E-01  7.3191669E-06  1.9954482E-06  1.1379493E-03  5.0901347E-05  3.0855354E-06  1.0175018E-09  2.6812711E-04  2.1686908E-05  0.000E+00  5.651E-07  2.118E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  7.18E-01  0.000000  0.000104  0.0000000E+00  0.0000000000E+00       4.135     1.62    2.2826    2.3136   -0.0203    0.1107    0.0833    0.1847    0.0910    0.0128    0.3917   -0.0253    0.0305   -0.1610         0   -0.0310
