#   1 NUMBER                 Running object number                                     
#   2 X_IMAGE                Object position along x                                    [pixel]
#   3 Y_IMAGE                Object position along y                                    [pixel]
#   4 ALPHA_J2000            Right ascension of barycenter (J2000)                      [deg]
#   5 DELTA_J2000            Declination of barycenter (J2000)                          [deg]
#   6 FLUX_APER              Flux vector within fixed circular aperture(s)              [count]
#   7 FLUXERR_APER           RMS error vector for aperture flux(es)                     [count]
#   8 FLUX_RADIUS            Fraction-of-light radii                                    [pixel]
#   9 FWHM_IMAGE             FWHM assuming a gaussian core                              [pixel]
#  10 BACKGROUND             Background at centroid position                            [count]
#  11 THRESHOLD              Detection threshold above background                       [count]
#  12 FLUX_MAX               Peak flux above background                                 [count]
#  13 ISOAREA_IMAGE          Isophotal area above Analysis threshold                    [pixel**2]
#  14 A_IMAGE                Profile RMS along major axis                               [pixel]
#  15 B_IMAGE                Profile RMS along minor axis                               [pixel]
#  16 THETA_IMAGE            Position angle (CCW/x)                                     [deg]
#  17 FLAGS                  Extraction flags                                          
        72    460.7856    738.4101 300.0881908 +22.7457371     241.8157     69.48015      1.113     3.46    -10.99369     19.62747     37.97663         5     0.855     0.544  53.42   0
        73    471.3380    733.7772 300.0929817 +22.7475729     240.5827     69.55108      1.048     1.98    -10.94922     19.62747     75.00735         6     0.675     0.548 -48.76   0
        74    538.8588    732.9849 300.1142550 +22.7675949     1767.975     69.55108      0.460     2.10    -10.86023     19.62747     1277.665         7     0.430     0.315   5.01   0
        75     58.8084    728.5203 299.9664295 +22.6222906     268.1713     69.51562      1.130     3.22    -11.54078     19.62747     55.78304         6     0.968     0.699   7.28   0
        76    223.2753    723.1911 300.0192705 +22.6701208     400.1846     69.55108      1.255     4.02    -11.29556     19.62747      43.6496         9     1.033     0.730   4.87   0
        77    932.9623    708.1759 300.2451126 +22.8786053     2167.871     69.58652      1.197     1.96    -11.44883     19.62747     416.3904        23     1.034     0.913  36.01   0
        78    538.4568    709.2064 300.1218648 +22.7606516     561.5938     69.55108      1.010     1.89    -10.83182     19.62747     119.1251         9     0.787     0.651  71.39   0
        79    921.3730    699.4677 300.2443315 +22.8726320     957.5937     69.55108      1.139     2.07    -11.34003     19.62747     142.7436        12     0.825     0.746  16.11   0
        80    284.1562    693.3168 300.0479154 +22.6798202     538.9308     69.53336      1.236     3.81    -11.08048     19.62747     67.60925        10     1.137     0.629  37.35   0
        81    747.5974    691.0134 300.1929162 +22.8181287     1297.064     69.40914      1.170     2.05     -11.2167     19.62747     215.2691        16     0.902     0.828  72.32   0
