,Obs time,Flux,Flux error
410,59823.04492613426,9861.326,6.9311359999999995
411,59823.045104791665,10027.439999999999,6.918819999999999
412,59823.045283611114,10011.039999999999,6.937156
413,59823.04546075231,9949.060000000001,6.9583889999999995
414,59823.04563659722,10004.11,6.952146000000001
415,59823.04581604167,10016.539999999999,6.919363
416,59823.045995243054,9876.753,6.9396569999999995
417,59823.04617216435,9970.047,6.936957
418,59823.04635114584,10018.14,6.9560569999999995
419,59823.04652949074,9960.413,6.943521
420,59823.046707905094,9988.138,6.9399109999999995
421,59823.046885682874,9898.524000000001,6.925707
422,59823.047063530095,10121.59,6.915455
423,59823.047240231484,10019.97,6.971766
424,59823.04741886574,9915.945,6.949876000000001
425,59823.047596944445,9918.08,6.940495
426,59823.04777616898,9942.439999999999,6.940309999999999
427,59823.04795461806,10014.939999999999,6.936595
428,59823.04813304398,10095.24,6.928529
429,59823.04831204861,9863.725,6.955026999999999
430,59823.04849069445,10069.58,6.960309
431,59823.04867045139,9934.938,6.953647999999999
432,59823.048849039355,10046.75,6.935045
433,59823.049028368056,9926.909,6.942641999999999
434,59823.04920761574,9863.742999999999,6.947734
435,59823.049387060186,9979.547,6.950342999999999
436,59823.04956574074,9945.859,6.9559169999999995
437,59823.049737395835,9948.089,6.948404999999999
438,59823.04991608796,9924.907000000001,6.940424
439,59823.05009443287,10044.210000000001,6.935107
440,59823.050271631946,9920.211,6.936020999999999
441,59823.05045015046,9940.706,6.957333
442,59823.05062300926,9897.678,6.937563
443,59823.050802094906,9902.426,6.948605000000001
444,59823.05098140046,10012.35,6.948595
445,59823.05116052083,9988.455,6.93168
446,59823.05133931713,9952.475999999999,6.971585
447,59823.05151827546,9841.259,6.972102
448,59823.05179736111,9891.966666666667,5.839424166666666
449,59823.05199921296,9966.666666666666,5.829148333333333
450,59823.05219903935,9969.291666666666,5.825411666666667
451,59823.0524003588,9940.716666666667,5.843251666666667
452,59823.05260041667,9918.383333333333,5.828035
453,59823.05280253472,9950.566666666668,5.8304800000000006
454,59823.05300497685,9966.733333333334,5.830266666666667
455,59823.05320728009,10010.5,5.835963333333333
456,59823.05340898148,9995.783333333333,5.851119166666667
457,59823.05361103009,9845.091666666667,5.824328333333334
458,59823.05381349537,9935.050000000001,5.82848
459,59823.05401582176,9898.15,5.824818333333333
460,59823.0542180787,9966.791666666666,5.825038333333333
461,59823.054420347224,10013.908333333333,5.818643333333333
462,59823.054623020835,9960.358333333334,5.831411666666667
