,Obs time,Flux,Flux error
141,59822.96080574074,944.518,3.610087
142,59822.961101203706,933.9855,3.62316
143,59822.96139568287,930.2334999999999,3.6252245000000003
144,59822.96169060185,924.8030000000001,3.6174169999999997
145,59822.96198508102,939.0195,3.6086765
146,59822.96227984954,947.055,3.6241190000000003
147,59822.96257474537,932.3225,3.62259
148,59822.96286965278,929.793,3.62384
149,59822.96316407408,927.7615,3.610895
150,59822.96345821759,926.543,3.6208955000000005
151,59822.96375270833,937.0145,3.6358325000000002
152,59822.96404738426,934.0024999999999,3.6161325
153,59822.96434233796,932.948,3.6250794999999996
154,59822.96463578704,932.6015,3.612869
155,59822.96493028935,941.8605,3.6121025
156,59822.96522519676,940.9095,3.6139319999999997
157,59822.96551952546,928.9205,3.622978
158,59822.965814456016,943.0690000000001,3.631167
159,59822.9661091088,935.7965,3.6270119999999997
160,59822.96640416667,944.945,3.6219900000000003
161,59822.96669875,932.149,3.6164685
162,59822.96699422454,926.698,3.610808
163,59822.96728907408,928.7905000000001,3.6204625
164,59822.96758491898,938.8280000000001,3.6084345
165,59822.967880648146,921.5915000000001,3.5996715000000004
166,59822.968175208334,942.0895,3.6165205
167,59822.968470023145,928.1139999999999,3.6039520000000005
168,59822.96876393518,938.5635,3.6147060000000004
169,59822.96905681713,931.3290000000001,3.6256365
170,59822.969350810185,934.5785,3.619509
171,59822.9696447338,936.7684999999999,3.6121965000000005
172,59822.969938194445,927.1254999999999,3.5954825
173,59822.970232604166,939.2055,3.618371
174,59822.97052674768,932.1705,3.6229335
175,59822.97082119213,928.7985000000001,3.6211075
176,59822.971115671295,935.8059999999999,3.6146555
177,59822.97140859954,931.5889999999999,3.620357
178,59822.97170248842,933.8610000000001,3.612932
179,59822.97199667824,935.6940000000001,3.6268135
180,59822.9722908912,928.059,3.6271394999999997
181,59822.97258541667,941.8525,3.6181894999999997
182,59822.972880775465,934.963,3.617355
183,59822.97317439815,933.7764999999999,3.6163175
184,59822.97346898148,930.8770000000001,3.6151865
185,59822.97376392361,936.5695,3.6317115
186,59822.97405060185,937.723,3.6258325
187,59822.97434364583,931.222,3.6221404999999995
188,59822.97463707176,924.6274999999999,3.6093494999999995
189,59822.974931689816,940.213,3.6118285
190,59822.97522556713,935.2615,3.6097005
191,59822.975519872685,939.32,3.6294355000000005
192,59822.97581405093,926.0944999999999,3.6137430000000004
193,59822.97610665509,927.9775,3.632792
194,59822.976401087966,939.851,3.625167
195,59822.97669481482,938.742,3.6250075
196,59822.976987407405,929.924,3.6206975
197,59822.97728138889,935.5695,3.6124105
198,59822.97757415509,930.984,3.6048394999999998
199,59822.977868877315,932.0409999999999,3.6144404999999997
200,59822.97816239583,932.4065,3.6282875
201,59822.97845730324,930.1715,3.6065035
202,59822.97875195602,938.5219999999999,3.6101750000000004
203,59822.97904615741,927.2815,3.6262435
204,59822.97933976852,931.5200000000001,3.6036365000000004
205,59822.97963363426,932.2879999999999,3.606102
206,59822.97992824074,932.4959999999999,3.621929
207,59822.980221875,924.2515,3.622229
208,59822.98051552083,942.007,3.617837
209,59822.98080921296,926.564,3.635512
210,59822.981103101854,935.5865,3.6272165000000003
211,59822.98139756944,935.1379999999999,3.6183185
212,59822.98169180556,935.7299999999999,3.6332965
213,59822.98198553241,934.9685,3.6177504999999996
214,59822.98227945602,937.3385000000001,3.6255254999999997
215,59822.98257251157,921.9665000000001,3.628776
216,59822.982865844904,928.851,3.6275950000000003
217,59822.98315666667,933.5915000000001,3.6418714999999997
218,59822.98344991898,930.2239999999999,3.63948
219,59822.983742847224,943.5645000000001,3.6118094999999997
220,59822.98403664352,928.5604999999999,3.6325814999999997
221,59822.98432962963,930.2965,3.6100115
222,59822.98462378472,934.533,3.6258220000000003
223,59822.98491883102,935.211,3.6174550000000005
224,59822.985213113425,916.4245000000001,3.6396299999999995
225,59822.98550672454,936.1184999999999,3.618705
226,59822.985801331015,923.327,3.6150485000000003
227,59822.986095266206,928.2065,3.628812
228,59822.986389375,917.673,3.6201815
229,59822.98668274305,925.2049999999999,3.6169040000000003
230,59822.98697636574,925.7785,3.6177354999999998
231,59822.98727027778,935.6205,3.6192970000000004
232,59822.98756488426,936.1924999999999,3.629252
233,59822.987858252316,927.5260000000001,3.6332165000000005
234,59822.98815262732,935.5944999999999,3.6207945
235,59822.988446400464,921.7674999999999,3.6240895
236,59822.98874035879,919.9649999999999,3.6289659999999997
237,59822.989034791666,923.475,3.628388
238,59822.98932990741,930.7085,3.6465845000000003
239,59822.989622719906,916.4375,3.6356785
240,59822.989915081016,917.5024999999999,3.6311504999999995
241,59822.99020855324,922.3,3.627045
242,59822.990502465276,922.402,3.6242314999999996
243,59822.990797060185,926.258,3.6224719999999997
244,59822.991092337965,922.308,3.6119100000000004
245,59822.9913878125,914.0020000000001,3.617364
246,59822.99168125,916.2375,3.6254109999999997
247,59822.991976921294,919.342,3.644999
248,59822.992271145835,915.933,3.6497839999999995
249,59822.99256612269,924.021,3.6193595000000003
250,59822.992860555554,927.5424999999999,3.6240535
251,59822.99315475694,927.5899999999999,3.6373365
252,59822.993446782406,921.908,3.6215254999999997
253,59822.99374085648,923.777,3.6225785000000004
254,59822.994033993054,925.9345,3.639839
255,59822.994327465276,924.675,3.6189585
256,59822.99462181713,915.274,3.627016
257,59822.99491621528,926.9905000000001,3.6191079999999998
258,59822.99521116898,913.5889999999999,3.6283515
259,59822.995503136575,912.948,3.648992
260,59822.99579584491,920.9615,3.6294429999999998
261,59822.996089988425,912.5174999999999,3.6280845
262,59822.996385,918.399,3.6205755
263,59822.99667890046,910.6205,3.623741
264,59822.99697320602,913.3545,3.6343935000000003
265,59822.997267175924,903.6659999999999,3.6314045
266,59822.997560462965,910.6940000000001,3.6256125
267,59822.997853981484,907.4105,3.6335555
268,59822.99814837963,910.7950000000001,3.6135305000000004
269,59822.99844274305,913.983,3.6360460000000003
270,59822.99873710648,907.1899999999999,3.619816
271,59822.99903190972,915.448,3.62127
272,59822.99932649305,915.3149999999999,3.6218805000000005
273,59822.99962019676,911.8174999999999,3.6201700000000003
274,59822.9999158912,917.101,3.6289369999999996
275,59823.000210405095,904.305,3.6168455
276,59823.00050548611,908.4195,3.6219520000000003
277,59823.000799629626,918.1215,3.6059824999999996
278,59823.00109460648,903.5840000000001,3.621551
279,59823.00138994213,907.3475000000001,3.6259129999999997
280,59823.00167711805,911.5245000000001,3.6170245000000003
281,59823.00197125,913.3885,3.6233215000000003
282,59823.00226450231,915.289,3.6161225000000004
283,59823.00255946759,903.7254999999999,3.6198945
284,59823.00285398148,897.6790000000001,3.6096645
285,59823.00314949074,909.104,3.6317079999999997
286,59823.003443263886,910.626,3.625555
287,59823.00373820602,910.1129999999999,3.6211325000000003
288,59823.004033819445,913.9245000000001,3.6277295
289,59823.004328125,910.301,3.6241345000000003
290,59823.00462417824,922.104,3.629759
291,59823.00491631944,915.159,3.6381365000000003
292,59823.00521157408,906.4525,3.6408074999999998
293,59823.00550723379,918.1135,3.6265555
294,59823.00580222222,904.4865,3.6223315
295,59823.00609737269,916.1854999999999,3.626439
296,59823.00639232639,909.5955,3.6162295
297,59823.0066878588,915.606,3.6211435
298,59823.006981342594,907.673,3.6235815000000002
299,59823.007275868054,918.5584999999999,3.6172960000000005
300,59823.007569409725,916.1945,3.6211115
301,59823.007864768515,906.6200000000001,3.6227595
302,59823.0081596875,913.391,3.6148765
303,59823.00845502315,911.5690000000001,3.6201459999999996
304,59823.008749583336,896.482,3.6313515
305,59823.009044004626,906.8639999999999,3.613884
306,59823.00933871528,900.2465,3.6254280000000003
307,59823.009631469904,917.7379999999999,3.6191015
308,59823.00992625,904.108,3.6306935000000005
309,59823.010220219905,909.424,3.6227679999999998
310,59823.01051609954,900.5995,3.6291490000000004
311,59823.01081020833,911.6475,3.6300055
312,59823.01110591435,909.1299999999999,3.6408254999999996
313,59823.01140048611,906.381,3.6259419999999998
314,59823.01169613426,906.45,3.6156005
315,59823.011991099534,917.2370000000001,3.633152
316,59823.01228559028,903.0725,3.6421175
317,59823.01257763889,900.2515,3.659574
318,59823.01287226852,915.0105,3.631925
319,59823.01316569444,914.5635,3.624393
320,59823.013459849535,914.4780000000001,3.6281745
321,59823.013747094905,903.8399999999999,3.6375970000000004
322,59823.014040625,909.774,3.6224255
323,59823.01433440972,901.1195,3.6342895
324,59823.01462744213,915.9639999999999,3.6353990000000005
325,59823.01492134259,906.025,3.6422295
326,59823.01521208333,911.9549999999999,3.624764
327,59823.01550502315,914.1845,3.627643
328,59823.01579868056,910.1415000000001,3.634838
329,59823.01609157407,910.6540000000001,3.6302844999999997
330,59823.01638623843,912.4745,3.6389020000000003
331,59823.01668013889,899.96,3.6306885
332,59823.016974722224,903.7635,3.6475549999999997
333,59823.01945908565,907.1784,6.940351
334,59823.020170474534,917.7699,6.952047
335,59823.02034780093,920.4562,6.931884999999999
336,59823.02052684028,918.4796,6.952779
337,59823.031730636576,909.8918,6.958651999999999
338,59823.03190822917,910.8116,6.922549999999999
339,59823.03208578704,921.2386,6.929316
340,59823.032264594905,896.0256999999999,6.949155
341,59823.03244162037,911.9718999999999,6.955754000000001
342,59823.03262024306,900.4065,6.930289
343,59823.032799050925,910.7776,6.951072999999999
344,59823.032977083334,908.6812,6.927426
345,59823.03315591435,914.222,6.925018
346,59823.03351087963,901.7360000000001,6.949223000000001
347,59823.03368984954,879.9913,6.949365
348,59823.03386931713,893.8798,6.902666999999999
349,59823.03404798611,884.125,6.941565
350,59823.03422648148,890.857,6.941491000000001
351,59823.03440449074,908.3484000000001,6.952991
352,59823.03458326389,906.5973,6.942176000000001
353,59823.03476163194,915.0301999999999,6.9318
354,59823.03493944444,919.5360000000001,6.964059000000001
355,59823.03511784722,911.3385000000001,6.9395679999999995
356,59823.03529634259,907.9537,6.941788
357,59823.035474525466,917.6696,6.945572
358,59823.03565376157,908.4870999999999,6.942256
359,59823.03583302083,904.4875,6.964308
360,59823.0360128125,895.8833000000001,6.928957
361,59823.036192037034,901.5705,6.919901
362,59823.03637109954,897.0941999999999,6.94537
363,59823.03654292824,914.3984,6.925742
364,59823.036719537035,900.1674999999999,6.923124
365,59823.03689831019,902.2457,6.931776999999999
366,59823.037076458335,900.0835999999999,6.9432220000000004
367,59823.037256261574,905.6960999999999,6.9224950000000005
368,59823.03743591435,897.7873999999999,6.941609
369,59823.0376140625,886.9023,6.931925
370,59823.03779070602,911.5823,6.951039
371,59823.03796925926,905.0600000000001,6.946472
372,59823.03814810185,892.6254000000001,6.9493849999999995
373,59823.03832634259,917.5200000000001,6.926349
374,59823.03850483796,897.0531000000001,6.944046
375,59823.03868391204,892.97,6.93539
376,59823.03886295139,907.0726000000001,6.912541
377,59823.03904186343,916.1003000000001,6.9348849999999995
378,59823.03922056713,900.6908,6.932608999999999
379,59823.039399166664,891.2855999999999,6.963477
380,59823.03957028935,912.1709999999999,6.932208
381,59823.03974915509,899.9136000000001,6.935129000000001
382,59823.03992717592,895.3356,6.921514
383,59823.04010576389,885.8399,6.938126
384,59823.04028407407,905.9403,6.910354
385,59823.04046295139,907.1638,6.947654
386,59823.04064140046,874.2217,6.923331
387,59823.04082015046,893.1818,6.960281
388,59823.040998564815,907.1834000000001,6.949258
389,59823.04117665509,894.564,6.9363529999999995
390,59823.04135486111,895.784,6.972433
391,59823.04153361111,900.4780000000001,6.947749
392,59823.041710694444,905.0531000000001,6.921575
393,59823.04189046296,911.9574,6.970129
394,59823.04206983796,903.9429,6.919498
395,59823.04224934028,907.7790000000001,6.9327380000000005
396,59823.04242831018,895.5188,6.959613
397,59823.042607951385,903.777,6.921639000000001
398,59823.04278701389,911.1798000000001,6.933338999999999
399,59823.042966030094,883.9757,6.955847
400,59823.04314364583,903.1292,6.9852739999999995
401,59823.0433206713,904.0246999999999,6.940377
402,59823.04349917824,897.5183000000001,6.961686
403,59823.043677650465,903.0817,6.944521
404,59823.043855358796,892.7157,6.934412
405,59823.04403370371,912.8453,6.922987999999999
406,59823.04421275463,897.24,6.9488010000000004
407,59823.04439121528,894.4581000000001,6.951871
408,59823.0445703125,922.2266,6.93511
409,59823.04474780092,898.2003000000001,6.947641
410,59823.04492613426,909.557,6.936432000000001
411,59823.045104791665,900.1631,6.910012
412,59823.045283611114,893.5822000000001,6.953073000000001
413,59823.04546075231,906.7960999999999,6.969015000000001
414,59823.04563659722,891.4223,6.943291
415,59823.04581604167,888.4057,6.926430999999999
416,59823.045995243054,913.7166,6.952019
417,59823.04617216435,898.9370999999999,6.936957
418,59823.04635114584,892.2455,6.963141
419,59823.04652949074,891.8729,6.9311359999999995
420,59823.046707905094,911.2004000000001,6.936375
421,59823.046885682874,915.2521,6.929233000000001
422,59823.047063530095,889.7441999999999,6.924257
423,59823.047240231484,892.8597,6.9593810000000005
424,59823.04741886574,894.8479,6.93399
425,59823.047596944445,897.3383,6.935187999999999
426,59823.04777616898,890.0004000000001,6.940309000000001
427,59823.04795461806,905.1918,6.941897
428,59823.04813304398,915.7199,6.932059
429,59823.04831204861,910.8516999999999,6.949724000000001
430,59823.04849069445,894.7618,6.960309
431,59823.04867045139,903.3226000000001,6.951873000000001
432,59823.048849039355,906.2639999999999,6.929741
433,59823.049028368056,894.2450999999999,6.944411
434,59823.04920761574,894.8434,6.956586
435,59823.049387060186,895.9348,6.946803
436,59823.04956574074,889.9483,6.954145
437,59823.049737395835,892.7593999999999,6.948404999999999
438,59823.04991608796,901.9224,6.938657000000001
439,59823.05009443287,893.7129000000001,6.940415
440,59823.050271631946,902.6635,6.944844999999999
441,59823.05045015046,908.7137,6.96088
442,59823.05062300926,910.4763,6.942868
443,59823.050802094906,890.583,6.957444
444,59823.05098140046,896.9102999999999,6.9539029999999995
445,59823.05116052083,887.3426999999999,6.933451
446,59823.05133931713,877.2894,6.978688
447,59823.05151827546,911.9521000000001,6.954402
448,59823.05179736111,901.3249999999999,5.83645
449,59823.05199921296,891.3683333333333,5.8261775
450,59823.05219903935,893.69,5.826895
451,59823.0524003588,883.2591666666667,5.852179166666667
452,59823.05260041667,887.6841666666666,5.839904166666667
453,59823.05280253472,899.5808333333333,5.827509166666666
454,59823.05300497685,898.8833333333333,5.8228374999999994
455,59823.05320728009,897.1316666666667,5.835963333333333
456,59823.05340898148,879.5983333333334,5.867506666666666
457,59823.05361103009,890.9516666666667,5.830274166666666
458,59823.05381349537,900.2475,5.807711666666666
459,59823.05401582176,881.5491666666667,5.830749999999999
460,59823.0542180787,888.1808333333333,5.828008333333333
461,59823.054420347224,910.7958333333332,5.821611666666667
462,59823.054623020835,889.2591666666667,5.835865833333333
463,59823.05482383102,906.0975,5.831489166666667
464,59823.05502678241,889.9483333333333,5.827756666666667
465,59823.05522898148,894.2866666666667,5.840424166666666
466,59823.055431747685,886.8741666666666,5.846640833333333
467,59823.05563451389,896.9308333333333,5.842669166666667
468,59823.05583736111,905.6625,5.826058333333333
469,59823.056039745374,877.1333333333333,5.8382974999999995
470,59823.05624287037,902.0925000000001,5.813108333333333
471,59823.05644512732,897.5233333333334,5.8359708333333336
472,59823.05664797454,878.3125,5.834149166666666
473,59823.05685079861,877.9708333333333,5.8077875
474,59823.05705314815,894.2925,5.8330475
475,59823.057255451386,894.4983333333333,5.83993
476,59823.057458125,889.0291666666667,5.848013333333333
477,59823.057659375,879.8991666666667,5.816435833333333
478,59823.05786165509,891.2800000000001,5.8426175
479,59823.058063715274,881.8066666666667,5.835953333333333
480,59823.05826625,897.8366666666667,5.830095
481,59823.058468090276,897.1225,5.8507533333333335
482,59823.05867086806,894.0608333333333,5.852524166666666
483,59823.0588734375,878.1891666666667,5.8269166666666665
484,59823.0590758912,890.0833333333334,5.833001666666667
485,59823.059279050925,885.4691666666666,5.837136666666667
486,59823.059481226854,881.4308333333333,5.846578333333333
487,59823.059683472224,888.4783333333334,5.809179166666667
488,59823.059886967596,883.1116666666667,5.829091666666667
489,59823.06008824074,885.8633333333333,5.835250833333333
490,59823.060290787034,876.25,5.8314200000000005
491,59823.06049278935,903.695,5.8327475
492,59823.06069371528,897.68,5.8454975000000005
493,59823.060896539355,881.1866666666666,5.8805000000000005
494,59823.061099039354,884.7958333333332,5.861706666666667
495,59823.06130214121,900.9425,5.850145
496,59823.061504756944,890.1341666666667,5.848304166666666
497,59823.061708194444,884.2433333333333,5.8634575
498,59823.06191082176,891.0783333333334,5.845109166666667
499,59823.06211295139,889.4308333333333,5.853728333333333
500,59823.06231587963,877.6841666666666,5.846268333333334
501,59823.06251802083,886.2800000000001,5.8385283333333335
502,59823.06272011574,883.255,5.833945
503,59823.062923171296,881.805,5.8461324999999995
504,59823.06312525463,891.0083333333333,5.839313333333333
505,59823.0633271412,881.1666666666666,5.849360833333333
506,59823.063528715276,906.4575,5.835209166666666
507,59823.06373144676,896.3566666666667,5.8377558333333335
508,59823.06393379629,874.3633333333333,5.82993
509,59823.0641365162,878.0366666666667,5.843404166666667
510,59823.064339675926,889.5108333333333,5.866003333333333
511,59823.06453361111,885.4875000000001,5.852754999999999
512,59823.06473560185,899.6733333333333,5.851875
513,59823.06493759259,884.1183333333333,5.842665833333334
514,59823.06513918981,885.9608333333334,5.854544166666667
515,59823.065340960646,897.5308333333334,5.860006666666667
516,59823.065543032404,897.0641666666667,5.832345
517,59823.06574547454,876.4408333333334,5.844636666666666
518,59823.065947118055,888.4250000000001,5.834716666666666
519,59823.066149652775,873.5516666666667,5.8349525
520,59823.0663521875,902.1441666666666,5.843439166666666
521,59823.066554756944,871.1408333333334,5.852859166666666
522,59823.06675675926,877.8083333333334,5.8428775
523,59823.066958877316,879.8383333333333,5.871838333333333
524,59823.06716122685,876.2441666666667,5.8314699999999995
525,59823.0673634375,895.1149999999999,5.8462875
526,59823.06756603009,878.7583333333333,5.832295833333333
527,59823.067767534725,886.2366666666667,5.825988333333334
528,59823.0679693287,881.285,5.8255566666666665
529,59823.06817113426,879.5825,5.848544166666667
530,59823.068373483795,878.2875,5.859451666666666
531,59823.06857591435,875.3233333333333,5.852931666666667
532,59823.06877795139,863.315,5.856161666666666
533,59823.06897975694,874.0416666666666,5.8573925
534,59823.06918010417,879.2125,5.852449166666666
535,59823.06938079861,890.6166666666667,5.8636425
536,59823.0695812037,885.3316666666666,5.8481258333333335
537,59823.06978138889,864.7533333333334,5.859326666666667
538,59823.06998208333,882.3266666666667,5.8509025
539,59823.07018311343,878.5616666666666,5.839235833333333
540,59823.070385127314,873.7491666666666,5.8326400000000005
541,59823.07058699074,874.5,5.84537
542,59823.07078908565,875.5475,5.855519999999999
543,59823.07099028935,885.4291666666667,5.861295833333333
544,59823.071192048614,886.1383333333333,5.8498825
545,59823.07139386574,874.8233333333333,5.849010833333334
546,59823.071595416666,865.1283333333334,5.881634166666667
547,59823.07179761574,894.7858333333334,5.843988333333333
548,59823.071999594904,873.3033333333333,5.85765
549,59823.07220106482,870.6700000000001,5.826298333333334
550,59823.072402743055,848.6933333333333,5.857107500000001
551,59823.072604560184,858.8433333333334,5.843815833333333
552,59823.07280592593,893.9166666666666,5.8249941666666665
553,59823.0730066088,872.4200000000001,5.8596900000000005
554,59823.07320806713,884.4266666666667,5.867190833333333
555,59823.073409780096,879.5883333333333,5.8723225
556,59823.07360971065,865.5883333333333,5.8526825
557,59823.073810636575,889.9558333333333,5.8688225
558,59823.074012199075,872.6041666666666,5.848201666666667
559,59823.074213078704,874.6333333333333,5.849410833333334
560,59823.07441332176,873.9108333333334,5.845078333333333
561,59823.07461466435,872.9341666666666,5.856555833333334
562,59823.074816458335,882.2266666666666,5.834741666666667
563,59823.07501868055,863.1191666666667,5.850715833333333
564,59823.07522060185,869.2108333333334,5.858335833333334
565,59823.07542259259,864.8975,5.865589166666666
566,59823.075624212965,874.7783333333333,5.859556666666666
567,59823.07582625,877.0124999999999,5.834320833333333
568,59823.076026979164,855.6016666666666,5.8675291666666665
569,59823.07622840278,874.6350000000001,5.861949166666666
570,59823.07642726852,871.525,5.864776666666667
571,59823.07662940972,867.6508333333333,5.8518625
572,59823.07683262732,865.3299999999999,5.859855
573,59823.07703327546,871.4175,5.8604125
574,59823.07723434028,856.94,5.852508333333333
575,59823.07743506944,870.6358333333333,5.862800833333334
576,59823.07763532407,872.7199999999999,5.844975833333333
577,59823.07783732639,881.5941666666666,5.858230833333334
578,59823.07803784722,884.46,5.8542175
579,59823.078240324074,876.2883333333333,5.8447225
580,59823.07844109954,885.8225000000001,5.852990833333333
581,59823.078643622684,896.2283333333334,5.858126666666667
582,59823.07884475694,876.0033333333334,5.849139166666667
583,59823.07904740741,868.6958333333333,5.855893333333333
584,59823.079248761576,858.5541666666667,5.87435
585,59823.079449467594,867.9758333333333,5.861348333333333
586,59823.079650659725,870.3275,5.8509175
587,59823.07985284722,868.8558333333334,5.864053333333334
588,59823.0800544213,861.6691666666667,5.886398333333333
589,59823.08025633102,870.0749999999999,5.850691666666666
590,59823.08045792824,891.265,5.848855
591,59823.080657893515,867.1316666666667,5.843445833333334
592,59823.08085861111,873.5633333333334,5.862055000000001
593,59823.08105916667,887.5216666666666,5.8653466666666665
594,59823.08125836805,883.0083333333333,5.870208333333333
595,59823.081459409725,891.8016666666667,5.8413900000000005
596,59823.08166157408,872.5741666666667,5.8597858333333335
597,59823.081864085645,869.4116666666667,5.841168333333333
598,59823.08206630787,870.4525,5.860290833333334
599,59823.082266400466,873.8116666666666,5.864304166666667
600,59823.08246452546,860.4916666666667,5.882026666666667
601,59823.08266306713,871.5233333333334,5.857021666666667
